Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Aug 29, 2023",@ Detroit,REG,W,4-2,-107,U,8.0,NYA,2023,20230829,132,0.5169082125603865,0
"Aug 30, 2023",@ Detroit,REG,W,6-2,-200,P,8.0,NYA,2023,20230830,133,0.6666666666666667,0
"Aug 31, 2023",@ Detroit,REG,L,4-3,-113,U,8.0,NYA,2023,20230831,134,0.5305164319248826,0
"Sep 1, 2023",@ Houston,REG,W,6-2,160,U,8.5,NYA,2023,20230901,135,0.38461538461538464,0
"Sep 2, 2023",@ Houston,REG,W,5-4,160,O,8.5,NYA,2023,20230902,136,0.38461538461538464,0
"Sep 3, 2023",@ Houston,REG,W,6-1,117,U,8.5,NYA,2023,20230903,137,0.4608294930875576,0
"Sep 5, 2023",vs Detroit,REG,W,5-1,-250,U,8.0,NYA,2023,20230905,138,0.7142857142857143,0
"Sep 6, 2023",vs Detroit,REG,W,4-3,-163,U,9.0,NYA,2023,20230906,139,0.6197718631178708,0
"Sep 7, 2023",vs Detroit,REG,L,10-3,-162,O,8.5,NYA,2023,20230907,140,0.6183206106870229,0
"Sep 8, 2023",vs Milwaukee,REG,L,8-2,-107,O,9.0,NYA,2023,20230908,141,0.5169082125603865,0
"Sep 9, 2023",vs Milwaukee,REG,L,9-2,-145,O,8.5,NYA,2023,20230909,142,0.5918367346938775,0
"Sep 10, 2023",vs Milwaukee,REG,W,4-3,-139,U,7.5,NYA,2023,20230910,143,0.5815899581589958,0
"Sep 12, 2023",@ Boston,REG,W,3-2,126,U,9.5,NYA,2023,20230912,144,0.4424778761061947,1
"Sep 12, 2023",@ Boston,REG,W,4-1,120,U,9.5,NYA,2023,20230912,145,0.45454545454545453,2
"Sep 14, 2023",@ Boston,REG,L,5-0,-107,U,9.0,NYA,2023,20230914,146,0.5169082125603865,1
"Sep 14, 2023",@ Boston,REG,W,8-5,-115,O,9.5,NYA,2023,20230914,147,0.5348837209302326,2
"Sep 15, 2023",@ Pittsburgh,REG,W,7-5,-157,O,7.5,NYA,2023,20230915,148,0.6108949416342413,0
"Sep 16, 2023",@ Pittsburgh,REG,W,6-3,-115,U,9.5,NYA,2023,20230916,149,0.5348837209302326,0
"Sep 17, 2023",@ Pittsburgh,REG,L,3-2,-157,U,8.0,NYA,2023,20230917,150,0.6108949416342413,0
"Sep 19, 2023",vs Toronto,REG,L,7-1,-110,P,8.0,NYA,2023,20230919,151,0.5238095238095238,0
"Sep 20, 2023",vs Toronto,REG,L,6-1,104,P,7.0,NYA,2023,20230920,152,0.49019607843137253,0
"Sep 21, 2023",vs Toronto,REG,W,5-3,-130,O,7.0,NYA,2023,20230921,153,0.5652173913043479,0
"Sep 22, 2023",vs Arizona,REG,W,7-1,100,U,8.5,NYA,2023,20230922,154,0.5,0
"Sep 24, 2023",vs Arizona,REG,L,7-1,100,O,7.0,NYA,2023,20230924,155,0.5,0
"Sep 25, 2023",vs Arizona,REG,W,6-4,110,O,7.0,NYA,2023,20230925,156,0.47619047619047616,0
"Sep 26, 2023",@ Toronto,REG,W,2-0,155,U,7.0,NYA,2023,20230926,157,0.39215686274509803,0
"Sep 27, 2023",@ Toronto,REG,W,6-0,107,U,7.0,NYA,2023,20230927,158,0.4830917874396135,0
"Sep 28, 2023",@ Toronto,REG,L,6-0,162,U,8.5,NYA,2023,20230928,159,0.3816793893129771,0
"Sep 29, 2023",@ Kansas City,REG,L,12-5,-145,O,9.5,NYA,2023,20230929,160,0.5918367346938775,0
"Sep 30, 2023",@ Kansas City,REG,W,5-2,-129,U,9.5,NYA,2023,20230930,161,0.5633187772925764,0
"Oct 1, 2023",@ Kansas City,REG,L,5-2,-130,U,8.5,NYA,2023,20231001,162,0.5652173913043479,0
