Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Sep 4, 2023",vs Baltimore,REG,L,6-3,160,O,8.5,ANA,2023,20230904,138,0.38461538461538464,0
"Sep 5, 2023",vs Baltimore,REG,L,5-4,160,O,8.5,ANA,2023,20230905,139,0.38461538461538464,0
"Sep 6, 2023",vs Baltimore,REG,L,10-3,135,O,8.5,ANA,2023,20230906,140,0.425531914893617,0
"Sep 7, 2023",vs Cleveland,REG,W,3-2,117,U,8.5,ANA,2023,20230907,141,0.4608294930875576,0
"Sep 8, 2023",vs Cleveland,REG,L,6-3,110,O,8.0,ANA,2023,20230908,142,0.47619047619047616,0
"Sep 9, 2023",vs Cleveland,REG,W,6-2,125,U,9.0,ANA,2023,20230909,143,0.4444444444444444,0
"Sep 10, 2023",vs Cleveland,REG,W,2-1,135,U,8.5,ANA,2023,20230910,144,0.425531914893617,0
"Sep 11, 2023",@ Seattle,REG,W,8-5,195,O,8.0,ANA,2023,20230911,145,0.3389830508474576,0
"Sep 12, 2023",@ Seattle,REG,L,8-0,170,P,8.0,ANA,2023,20230912,146,0.37037037037037035,0
"Sep 13, 2023",@ Seattle,REG,L,3-2,240,U,7.5,ANA,2023,20230913,147,0.29411764705882354,0
"Sep 15, 2023",vs Detroit,REG,L,11-2,118,O,7.5,ANA,2023,20230915,148,0.45871559633027525,0
"Sep 16, 2023",vs Detroit,REG,L,5-4,110,O,8.5,ANA,2023,20230916,149,0.47619047619047616,0
"Sep 17, 2023",vs Detroit,REG,L,5-3,105,U,9.0,ANA,2023,20230917,150,0.4878048780487805,0
"Sep 19, 2023",@ Tampa Bay,REG,L,6-2,175,U,8.5,ANA,2023,20230919,151,0.36363636363636365,0
"Sep 20, 2023",@ Tampa Bay,REG,W,8-3,210,O,8.0,ANA,2023,20230920,152,0.3225806451612903,0
"Sep 21, 2023",@ Tampa Bay,REG,L,5-4,215,O,7.5,ANA,2023,20230921,153,0.31746031746031744,0
"Sep 22, 2023",@ Minnesota,REG,L,8-6,220,O,8.0,ANA,2023,20230922,154,0.3125,0
"Sep 23, 2023",@ Minnesota,REG,W,1-0,170,U,7.5,ANA,2023,20230923,155,0.37037037037037035,0
"Sep 24, 2023",@ Minnesota,REG,L,9-3,205,O,8.0,ANA,2023,20230924,156,0.32786885245901637,0
"Sep 25, 2023",vs Texas,REG,L,5-1,152,U,9.0,ANA,2023,20230925,157,0.3968253968253968,0
"Sep 26, 2023",vs Texas,REG,W,9-3,143,O,9.0,ANA,2023,20230926,158,0.411522633744856,0
"Sep 27, 2023",vs Texas,REG,L,5-0,145,U,8.5,ANA,2023,20230927,159,0.40816326530612246,0
"Sep 29, 2023",vs Oakland,REG,W,5-1,-142,U,8.5,ANA,2023,20230929,160,0.5867768595041323,0
"Sep 30, 2023",vs Oakland,REG,L,7-3,-120,O,8.5,ANA,2023,20230930,161,0.5454545454545454,0
"Oct 1, 2023",vs Oakland,REG,W,7-3,-108,O,8.5,ANA,2023,20231001,162,0.5192307692307692,0
